#tax_id,GeneID,Symbol
9606,100505776,LINC01541
9606,100505782,LOC100505782
9606,100505783,OSER1-DT
9606,100505785,KIRREL1-IT1
9606,100505788,LOC100505788
9606,100505795,PBX1-AS1
9606,100505796,LOC100505796
9606,100505797,NETO1-DT
9606,100505806,SNHG18
9606,100505811,LINC02148
9606,100505812,CARD8-AS1
9606,100505817,LINC02582
9606,100505824,LINC02805
9606,100505826,STK4-DT
9606,100505832,PROX1-AS1
9606,100505835,LINC01532
9606,100505839,SH3PXD2A-AS1
9606,100505841,LOC100505841
9606,100505845,ROPN1L-AS1
9606,100505851,LOC100505851
9606,100505852,ZNF355P
9606,100505853,LINC01898
9606,100505854,APTR
9606,100505855,EIF1P1
9606,100505865,LINC00920
9606,100505869,CFAP58-DT
9606,100505874,LOC100505874
9606,100505875,LINC01088
9606,100505876,CEBPZOS
9606,100505877,UBE2E2-DT
9606,100505878,LINC02059
9606,100505879,KIF25-AS1
9606,100505881,MAGI2-AS3
9606,100505887,LINC01672
9606,100505890,SORCS3-AS1
9606,100505892,CCNB1IP1P2
9606,100505893,SLIT2-IT1
9606,100505894,TMEM161B-DT
9606,100505909,LOC100505909
9606,100505911,SOS1-IT1
9606,100505912,LOC100505912
9606,100505915,LOC100505915
9606,100505918,LOC100505918
9606,100505919,CFL1P7
9606,100505920,LINC02036
9606,100505921,GLCCI1-DT
9606,100505929,LINC01549
9606,100505933,ADD3-AS1
9606,100505938,ICA1-AS1
9606,100505942,LOC100505942
9606,100505945,BTF3L4P1
9606,100505948,LINC02184
9606,100505953,CICP23
9606,100505964,LINC01304
9606,100505967,LINC00645
9606,100505970,HEXD-IT1
9606,100505975,ENO1-AS1
9606,100505978,LOC100505978
9606,100505982,UBE2V1P13
9606,100505984,LINC02478
9606,100505985,LOC100505985
9606,100505989,SMIM31
9606,100505993,TMEM210
9606,100505994,LUCAT1
9606,100505995,LOC100505995
9606,100505996,SOX1-OT
9606,100506000,HSPE1P5
9606,100506001,NARF-IT1
9606,100506007,RTCA-AS1
9606,100506012,PPP5D1P
9606,100506013,APELA
9606,100506016,LOC100506016
9606,100506020,ARAP1-AS2
9606,100506022,LINC02606
9606,100506023,LOC100506023
9606,100506025,CRPPA-AS1
9606,100506033,PTOV1-AS1
9606,100506035,LINC00989
9606,100506036,CNNM3-DT
9606,100506039,HMGB3P8
9606,100506046,GAS5-AS1
9606,100506047,LINC02580
9606,100506049,LRRC72
9606,100506050,LINC01005
9606,100506054,RNASEH1-DT
9606,100506055,MXRA7P1
9606,100506058,EIF5A2P1
9606,100506060,SMG1P7
9606,100506061,BTF3L4P4
9606,100506068,DACT3-AS1
9606,100506070,RBFADN
9606,100506071,LOC100506071
9606,100506076,LOC100506076
9606,100506080,HMGA1P4
9606,100506082,LINC02749
9606,100506083,DDX19A-DT
9606,100506084,ARL17B
9606,100506085,LINC02275
9606,100506098,MACC1-DT
9606,100506099,PPIAP45
9606,100506100,ZDHHC12-DT
9606,100506103,LOC100506103
9606,100506107,LINC02382
9606,100506108,SIX3-AS1
9606,100506113,UVRAG-DT
9606,100506115,PELATON
9606,100506119,LINC01503
9606,100506122,LINC02431
9606,100506123,LINC02969
9606,100506124,LOC100506124
9606,100506125,ADCY6-DT
9606,100506126,LINC00867
9606,100506127,GVQW3
9606,100506133,LOC100506133
9606,100506134,TTC21B-AS1
9606,100506142,RHOQ-AS1
9606,100506144,TMEM35B
9606,100506157,SRP54-AS1
9606,100506159,LINC02470
9606,100506161,TAF1A-AS1
9606,100506164,HSFX1
9606,100506169,MTND5P11
9606,100506172,LINC01568
9606,100506175,RIPOR3-AS1
9606,100506178,STEAP1B-AS1
9606,100506188,LINC03001
9606,100506190,LINC00963
9606,100506195,LARGE-AS1
9606,100506205,TMEM185AP1
9606,100506207,LOC100506207
9606,100506211,MIR210HG
9606,100506215,PAXBP1-AS1
9606,100506224,LOC100506224
9606,100506229,LINC01093
9606,100506233,RAB30-DT
9606,100506235,LOC100506235
9606,100506236,LOC100506236
9606,100506237,NKX2-1-AS1
9606,100506241,LL22NC01-81G9.3
9606,100506243,KRBOX1
9606,100506244,SUMO2P8
9606,100506246,REXO1L9P
9606,100506248,PTMAP9
9606,100506253,LOC100506253
9606,100506258,SYT9-AS1
9606,100506271,LOC100506271
9606,100506272,LINC02492
9606,100506274,LOC100506274
9606,100506275,KRBOX1-AS1
9606,100506281,LOC100506281
9606,100506282,ANKRD42-DT
9606,100506286,TBC1D8-AS1
9606,100506289,LOC100506289
9606,100506299,ID2-AS1
9606,100506302,RBM33-DT
9606,100506305,LINC00958
9606,100506311,HOTAIRM1
9606,100506314,GPRC5D-AS1
9606,100506319,LINC01988
9606,100506321,LOC100506321
9606,100506325,SP2-AS1
9606,100506328,LINC01127
9606,100506330,WBP1LP2
9606,100506334,LINC00649
9606,100506343,INKA2-AS1
9606,100506356,ARSD-AS1
9606,100506358,LOC100506358
9606,100506365,OTUD6B-AS1
9606,100506368,FZD4-DT
9606,100506371,LINC02091
9606,100506374,EDDM13
9606,100506376,TTLL10-AS1
9606,100506377,LINC00973
9606,100506380,RNF32-DT
9606,100506384,PHACTR3-AS1
9606,100506385,LINC01426
9606,100506388,RPH3AL-AS1
9606,100506390,RAP1BP1
9606,100506392,SLC16A1-AS1
9606,100506393,LINC02398
9606,100506394,GAS6-DT
9606,100506400,LOC100506400
9606,100506403,LOC100506403
9606,100506405,LOC100506405
9606,100506406,LOC100506406
9606,100506409,ELOVL2-AS1
9606,100506411,MAP3K9-DT
9606,100506412,LINC00871
9606,100506413,DOCK4-AS1
9606,100506421,PANTR1
9606,100506422,LOC100506422
9606,100506424,UBE2L2
9606,100506428,CBR3-AS1
9606,100506431,LOC100506431
9606,100506433,LINC00648
9606,100506436,SPAG5-AS1
9606,100506443,ITPKB-IT1
9606,100506444,LOC100506444
9606,100506446,LOC100506446
9606,100506451,RASSF8-AS1
9606,100506457,MIR3681HG
9606,100506462,SRD5A3-AS1
9606,100506465,LINC01234
9606,100506469,TMEM147-AS1
9606,100506470,LINC01718
9606,100506472,LOC100506472
9606,100506473,C2orf49-DT
9606,100506474,LOC100506474
9606,100506475,EGFLAM-AS2
9606,100506476,MIDEAS-AS1
9606,100506489,LOC100506489
9606,100506492,DSCAM-AS1
9606,100506495,LIFR-AS1
9606,100506497,CPVL-AS2
9606,100506498,LINC02274
9606,100506504,PRKCZ-AS1
9606,100506506,MORC1-AS1
9606,100506516,LINC01176
9606,100506526,C5orf64-AS1
9606,100506527,LINC01007
9606,100506530,LINC02349
9606,100506532,LOC100506532
9606,100506540,SPTY2D1OS
9606,100506542,LINC01082
9606,100506544,L3MBTL2-AS1
9606,100506551,LOC100506551
9606,100506555,NECTIN3-AS1
9606,100506563,LOC100506563
9606,100506564,THEGL
9606,100506569,SRSF3P1
9606,100506571,LINC02809
9606,100506574,SNRPGP9
9606,100506576,LOC100506576
9606,100506578,LOC100506578
9606,100506581,C16orf95
9606,100506585,PTPRN2-AS1
9606,100506595,HMGB1P40
9606,100506599,PPP1R26-AS1
9606,100506603,VASH1-AS1
9606,100506606,LOC100506606
9606,100506622,LINC00540
9606,100506633,UFM1P3
9606,100506637,PRKAR2A-AS1
9606,100506639,LOC100506639
9606,100506649,PXN-AS1
9606,100506650,LINC02876
9606,100506654,GEMIN7P1
9606,100506655,LCMT1-AS2
9606,100506658,OCLN
9606,100506660,DDX11-AS1
9606,100506664,LOC100506664
9606,100506668,NRAV
9606,100506672,LOC100506672
9606,100506673,ZBTB20-AS2
9606,100506674,MRPS30-DT
9606,100506675,LINC03031
9606,100506677,AA06
9606,100506679,TTLL1-AS1
9606,100506680,SACS-AS1
9606,100506681,JARID2-AS1
9606,100506682,LINC03012
9606,100506685,STMN1P1
9606,100506686,IQCH-AS1
9606,100506688,LINC02982
9606,100506691,LINC02985
9606,100506696,PCAT6
9606,100506697,LINC00327
9606,100506700,LINC02308
9606,100506706,CICP19
9606,100506710,EBLN3P
9606,100506712,HNRNPA1P5
9606,100506713,ALOX12-AS1
9606,100506714,NUP50-DT
9606,100506715,PNKDP1
9606,100506721,MTND1P36
9606,100506723,TMSB10P1
9606,100506724,LINC00901
9606,100506725,LINC03013
9606,100506730,LOC100506730
9606,100506731,FLRT2-AS1
9606,100506733,FAM170B-AS1
9606,100506736,SLFN12L
9606,100506737,LINC01589
9606,100506742,CASP12
9606,100506746,AFF1-AS1
9606,100506747,MGAT4FP
9606,100506749,AGAP1-IT1
9606,100506753,MAILR
9606,100506755,MIR497HG
9606,100506757,LINC00629
9606,100506759,OR7E37P
9606,100506765,IGSF11-AS1
9606,100506769,C10orf71-AS1
9606,100506775,LINC01353
9606,100506776,TRG-AS1
9606,100506779,TSPOAP1-AS1
9606,100506783,HOXD-AS2
9606,100506787,LINC01543
9606,100506790,LOC100506790
9606,100506791,LINC01511
9606,100506795,LINC01354
9606,100506797,THORLNC
9606,100506801,ECE1-AS1
9606,100506804,TMEM30A-DT
9606,100506810,LINC01132
9606,100506811,H3P43
9606,100506815,FOXP1-IT1
9606,100506826,MYLK-AS1
9606,100506827,LINC02475
9606,100506834,GAS1RR
9606,100506835,LINC00840
9606,100506840,IQCF4P
9606,100506844,GIHCG
9606,100506851,LOC100506851
9606,100506858,LOC100506858
9606,100506860,LINC00513
9606,100506866,TTN-AS1
9606,100506869,LOC100506869
9606,100506872,RNF7P1
9606,100506874,LINC00933
9606,100506881,MKLN1-AS
9606,100506885,LNC-LBCS
9606,100506888,ELOA3DP
9606,100506895,LUARIS
9606,100506897,DAPK1-IT1
9606,100506898,MAGOH2P
9606,100506901,LL0XNC01-250H12.3
9606,100506907,CFAP100-DT
9606,100506911,LOC100506911
9606,100506915,CHRM3-AS2
9606,100506922,MAP3K2-DT
9606,100506925,HNRNPA1P31
9606,100506929,LOC100506929
9606,100506930,LINC00665
9606,100506937,LOC100506937
9606,100506938,S100A11P4
9606,100506939,PRKG1-AS1
9606,100506946,PPIAP70
9606,100506953,FABP7P1
9606,100506955,LOC100506955
9606,100506963,ELOA-AS1
9606,100506965,PWAR6
9606,100506974,LOC100506974
9606,100506985,NCMAP-DT
9606,100506990,FAM86B2-DT
9606,100506994,PTPRG-AS1
9606,100506999,LINC02318
9606,100507002,LOC100507002
9606,100507003,GFY
9606,100507006,LOC100507006
9606,100507008,LINC00844
9606,100507012,BMPR1B-DT
9606,100507027,MRLN
9606,100507032,TMCC1-DT
9606,100507034,PITRM1-AS1
9606,100507040,LINC00427
9606,100507043,TUNAR
9606,100507044,NBPF5P
9606,100507046,HSPE1P3
9606,100507050,TPBGL
9606,100507053,LOC100507053
9606,100507055,LRCOL1
9606,100507056,CCAT1
9606,100507057,MELTF-AS1
9606,100507058,LINC00845
9606,100507059,LINC00703
9606,100507062,PSMD6-AS2
9606,100507064,TEX26-AS1
9606,100507065,MSRB3-AS1
9606,100507066,CLIP1-AS1
9606,100507067,GOLGA8UP
9606,100507071,PIWIL2-DT
9606,100507073,LINC01798
9606,100507083,LOC100507083
9606,100507086,DLG1-AS1
9606,100507091,PITPNM2-AS1
9606,100507096,GIMD1
9606,100507097,ATP5MC2P3
9606,100507098,ADAMTS9-AS2
9606,100507099,FRY-AS1
9606,100507102,COX20P1
9606,100507103,LINC02937
9606,100507114,LINC00445
9606,100507117,ASAP1-IT2
9606,100507118,PRC1-AS1
9606,100507124,HMGN1P25
9606,100507125,ERHP1
9606,100507127,LINC00707
9606,100507135,SPART-AS1
9606,100507140,LINC01792
9606,100507143,LINC00708
9606,100507144,CD44-DT
9606,100507156,LOC100507156
9606,100507157,MTND1P30
9606,100507163,LINC00709
9606,100507170,CT47A12
9606,100507171,BOLA3-DT
9606,100507173,LINC01012
9606,100507175,LINC02408
9606,100507178,SLFNL1-AS1
9606,100507194,LINC02525
9606,100507195,LINC02384
9606,100507201,LINC01815
9606,100507203,SMLR1
9606,100507205,LINC02740
9606,100507206,LINC00943
9606,100507210,LINC02000
9606,100507217,CHASERR
9606,100507218,RNF157-AS1
9606,100507221,LOC100507221
9606,100507231,PPIAP42
9606,100507240,VWA8-AS1
9606,100507244,MAMDC2-AS1
9606,100507246,SNHG16
9606,100507249,C8orf17
9606,100507250,LOC100507250
9606,100507251,CICP6
9606,100507254,LINC01013
9606,100507257,MEG9
9606,100507261,MIR670HG
9606,100507266,STX18-AS1
9606,100507267,LINC01187
9606,100507274,LINC01210
9606,100507277,LINC02314
9606,100507283,MSANTD2-AS1
9606,100507290,ZNF865
9606,100507291,COPB2-DT
9606,100507297,TMEM44-AS1
9606,100507299,SMC5-DT
9606,100507300,ALKBH3-AS1
9606,100507303,SNHG19
9606,100507308,TARID
9606,100507316,MINCR
9606,100507321,ERVK13-1
9606,100507331,ZSWIM8-AS1
9606,100507334,LOC100507334
9606,100507336,LOC100507336
9606,100507341,SMIM18
9606,100507346,LOC100507346
9606,100507347,VIM-AS1
9606,100507351,LOC100507351
9606,100507354,CDC42P5
9606,100507357,RPL23AP86
9606,100507361,PCNPP5
9606,100507362,LINC01015
9606,100507373,ADGRL1-AS1
9606,100507377,LINC02882
9606,100507379,LOC100507379
9606,100507381,KCNQ5-IT1
9606,100507384,LOC100507384
9606,100507388,PARM1-AS1
9606,100507389,LOC100507389
9606,100507391,LINC01968
9606,100507392,SENCR
9606,100507393,LOC100507393
9606,100507395,LOC100507395
9606,100507398,INTS6-AS1
9606,100507401,LRP4-AS1
9606,100507403,LOC100507403
9606,100507404,TMLHE-AS1
9606,100507406,LINC02539
9606,100507410,C1QTNF1-AS1
9606,100507412,LOC100507412
9606,100507415,FAM220CP
9606,100507419,MMP25-AS1
9606,100507420,LINC01605
9606,100507421,TMEM178B
9606,100507422,LOC100507422
9606,100507423,MKNK1-AS1
9606,100507428,LINC00458
9606,100507431,LINC02551
9606,100507433,ZNF571-AS1
9606,100507435,DLGAP2-AS1
9606,100507436,MICA
9606,100507437,MTA1-DT
9606,100507443,LOC100507443
9606,100507444,PPP1R2P1
9606,100507458,ZNF213-AS1
9606,100507459,NRSN2-AS1
9606,100507461,LINC02032
9606,100507462,CCDC28A-AS1
9606,100507463,PSMB8-AS1
9606,100507464,LOC100507464
9606,100507466,DPH6-DT
9606,100507468,CT66
9606,100507470,GRID1-AS1
9606,100507472,LOC100507472
9606,100507475,IDH1-AS1
9606,100507477,LINC02941
9606,100507480,LINC02853
9606,100507487,LINC02615
9606,100507489,LINC01277
9606,100507490,ZNF859P
9606,100507495,SDCBP2-AS1
9606,100507500,EGFR-AS1
9606,100507501,LINC01569
9606,100507506,ECI2-DT
9606,100507507,FAM131B-AS2
9606,100507513,LOC100507513
9606,100507516,LINC02984
9606,100507521,LINC02733
9606,100507524,ARHGEF26-AS1
9606,100507526,SMG1P4
9606,100507527,THEG5
9606,100507528,LINC00613
9606,100507530,MCPH1-AS1
9606,100507533,SOX21-AS1
9606,100507534,LINC02192
9606,100507537,STRIT1
9606,100507540,LINC01504
9606,100507547,LOC100507547
9606,100507548,LOC100507548
9606,100507549,HMGB3P32
9606,100507551,PGLS-DT
9606,100507554,RPL37A-DT
9606,100507557,EPM2A-DT
9606,100507560,LOC100507560
9606,100507561,LOC100507561
9606,100507562,LOC100507562
9606,100507564,MAGOH-DT
9606,100507567,RAB11B-AS1
9606,100507582,BHLHE40-AS1
9606,100507584,LINC01016
9606,100507586,LOC100507586
9606,100507588,TGFBR3L
9606,100507589,NAGPA-AS1
9606,100507599,TFIP11-DT
9606,100507600,LCT-AS1
9606,100507602,TRIM52-AS1
9606,100507605,LINC00837
9606,100507606,LOC100507606
9606,100507607,NPIPB9
9606,100507608,KRTAP9-6
9606,100507612,LINC00402
9606,100507616,LINC02397
9606,100507617,PPP1R14BP3
9606,100507629,LINC00658
9606,100507632,LINC00968
9606,100507633,TNKS2-DT
9606,100507634,LOC100507634
9606,100507639,LINC02432
9606,100507642,LINC03014
9606,100507648,CICP15
9606,100507650,RNF212B
9606,100507651,LINC01606
9606,100507657,LINC02554
9606,100507661,LINC02082
9606,100507670,ZNF687-AS1
9606,100507674,MARK2P9
9606,100507679,MUC22
9606,100507703,LOC100507703
9606,100507747,C13orf46
9606,100508046,LOC100508046
9606,100508120,GMDS-DT
9606,100508631,LINC02616
9606,100509370,LOC100509370
9606,100509620,AQP7B
9606,100509857,KRT8P4
9606,100509894,CPB2-AS1
9606,100509927,H2ACP1
9606,100510707,TBC1D3JP
9606,100510709,LOC100510709
9606,100510710,LOC100510710
9606,100526416,AK4P5
9606,100526656,GNG10P1
9606,100526664,LY75-CD302
9606,100526693,ARPC4-TTLL3
9606,100526694,MSANTD3-TMEFF1
9606,100526735,CRYZP2
9606,100526736,LOC100526736
9606,100526737,RBM14-RBM4
9606,100526738,SUMO2P5
9606,100526739,CENPS-CORT
9606,100526740,ATP5MF-PTCD1
9606,100526741,DEL8Q13
9606,100526742,DEL16P12.1P11.2
9606,100526743,DUP17Q23.1Q23.2
9606,100526760,ABHD14A-ACY1
9606,100526761,CCDC169-SOHLH2
9606,100526767,RNF103-CHMP3
9606,100526771,SMIM35
9606,100526772,STIMATE-MUSTN1
9606,100526773,EPPIN-WFDC6
9606,100526776,CSNK1A1P3
9606,100526783,ARPIN-AP3S2
9606,100526790,TST1
9606,100526791,DEL19P13.13
9606,100526793,CKS1BP5
9606,100526794,NT5C1B-RDH14
9606,100526820,CAHM
9606,100526823,TST2
9606,100526825,INMT-MINDY4
9606,100526830,SLX1A-SULT1A3
9606,100526831,SLX1B-SULT1A4
9606,100526832,PHOSPHO2-KLHL23
9606,100526833,SEPT5-GP1BB
9606,100526835,FPGT-TNNI3K
9606,100526836,BLOC1S5-TXNDC5
9606,100526837,EEF1E1-BLOC1S5
9606,100526838,LOC100526838
9606,100526839,LOC100526839
9606,100526840,LOC100526840
9606,100526841,LOC100526841
9606,100526842,RPL17-C18orf32
9606,100527943,TGIF2-RAB5IF
9606,100527945,NDUFA12P1
9606,100527946,PDCD5P1
9606,100527947,PDCD5P2
9606,100527948,HMGB1P27
9606,100527949,GIMAP1-GIMAP5
9606,100527950,GJA9-MYCBP
9606,100527960,MROH7-TTC4
9606,100527963,PMF1-BGLAP
9606,100527964,LHX4-AS1
9606,100527978,TLCD4-RWDD3
9606,100528006,DPPA5P3
9606,100528007,BORCS7-ASMT
9606,100528016,TMX2-CTNND1
9606,100528017,SAA2-SAA4
9606,100528018,ARL2-SNX15
9606,100528019,HSPB2-C11orf52
9606,100528020,FAM187A
9606,100528021,ST20-MTHFS
9606,100528022,BLOC1S1-RDH5
9606,100528023,PPR1
9606,100528024,DEL11P13
9606,100528025,SXGQTL1
9606,100528026,DEL4Q21
9606,100528027,RJBS
9606,100528030,POC1B-GALNT4
9606,100528031,FKBP1A-SDCBP2
9606,100528032,KLRC4-KLRK1
9606,100528061,GGCTP1
9606,100528062,ARMCX5-GPRASP2
9606,100528063,GGCTP3
9606,100528064,NEDD8-MDP1
9606,100529052,GGCTP2
9606,100529063,BCL2L2-PABPN1
9606,100529067,SERF2-C15ORF63
9606,100529097,RPL36A-HNRNPH2
9606,100529099,DUP2Q31.1
9606,100529111,NPLP1
9606,100529118,DELXP22.11
9606,100529119,SCLL
9606,100529141,LGTN
9606,100529144,CORO7-PAM16
9606,100529145,TEN1-CDK3
9606,100529146,DER22T11-22
9606,100529147,MMRFCGU
9606,100529148,MDNS
9606,100529149,DER22T8-22
9606,100529151,IBD11
9606,100529207,RAD51L3-RFFL
9606,100529209,RNASEK-C17orf49
9606,100529211,TMEM256-PLSCR3
9606,100529215,ZNF559-ZNF177
9606,100529221,DEL6Q11Q14
9606,100529222,STQTL23
9606,100529223,STQTL24
9606,100529224,FWS
9606,100529226,DUP17Q21.31
9606,100529227,STQTL22
9606,100529228,TRIP4Q32.1Q32.2
9606,100529229,FAME3
9606,100529230,LGMD1H
9606,100529231,MACST
9606,100529239,RPS10-NUDT3
9606,100529240,ZNF816-ZNF321P
9606,100529241,HSPE1-MOB4
9606,100529242,DEL1Q41Q42
9606,100529243,DEL2P12P11.2
9606,100529251,CKLF-CMTM1
9606,100529257,SYNJ2BP-COX16
9606,100529261,CHURC1-FNTB
9606,100529262,MIA-RAB4B
9606,100529264,RAB4B-EGLN2
9606,100529855,ZNF625-ZNF20
9606,100532724,NPHP3-ACAD11
9606,100532726,NDUFC2-KCTD14
9606,100532731,COMMD3-BMI1
9606,100532732,MSH5-SAPCD1
9606,100532735,INO80B-WBP1
9606,100532736,MICOS10-NBL1
9606,100532737,ATP6V1G2-DDX39B
9606,100532738,DEL1P32P31
9606,100532742,PIR-FIGF
9606,100532746,PPT2-EGFL8
9606,100532749,LOC100532749
9606,100533105,C8orf44-SGK3
9606,100533106,ZHX1-C8orf76
9606,100533107,RTEL1-TNFRSF6B
9606,100533111,ZNF670-ZNF695
9606,100533177,KRTAP29-1
9606,100533178,PRORY
9606,100533179,UBE2F-SCLY
9606,100533181,FXYD6-FXYD2
9606,100533182,SEC24B-AS1
9606,100533183,ZNF664-RFLNA
9606,100533184,ARHGAP19-SLIT1
9606,100533195,FAM24B-CUZD1
9606,100533464,PRH1-PRR4
9606,100533467,BIVM-ERCC5
9606,100533483,DNAAF4-CCPG1
9606,100533496,TVP23C-CDRT4
9606,100533618,LOC100533618
9606,100533619,TMPOP2
9606,100533620,TUBBP7
9606,100533621,LOC100533621
9606,100533622,LOC100533622
9606,100533624,SNX33P1
9606,100533625,LOC100533625
9606,100533626,TUBAP9
9606,100533627,TUBAP8
9606,100533628,LOC100533628
9606,100533629,LOC100533629
9606,100533630,LOC100533630
9606,100533631,LOC100533631
9606,100533632,LOC100533632
9606,100533633,LOC100533633
9606,100533634,LOC100533634
9606,100533635,LOC100533635
9606,100533636,LOC100533636
9606,100533637,LOC100533637
9606,100533638,LOC100533638
9606,100533640,LOC100533640
9606,100533641,LOC100533641
9606,100533642,FNBP1P1
9606,100533643,LOC100533643
9606,100533644,LOC100533644
9606,100533646,ZNF840P
9606,100533648,LOC100533648
9606,100533649,LOC100533649
9606,100533650,LOC100533650
9606,100533651,LOC100533651
9606,100533652,LOC100533652
9606,100533653,LOC100533653
9606,100533654,LOC100533654
9606,100533655,LOC100533655
9606,100533658,HSPA8P17
9606,100533659,LOC100533659
9606,100533660,EI24P5
9606,100533661,SGO1P2
9606,100533662,STK25P1
9606,100533663,LOC100533663
9606,100533664,PTCHD3P2
9606,100533665,PTCHD3P3
9606,100533666,SGO1P1
9606,100533667,LOC100533667
9606,100533668,KLF2P4
9606,100533669,LOC100533669
9606,100533670,LOC100533670
9606,100533671,ADAM20P2
9606,100533672,TRIM60P19
9606,100533673,OSBPL9P6
9606,100533674,NPAP1P4
9606,100533675,NPAP1P6
9606,100533676,PHACTR2P1
9606,100533677,LOC100533677
9606,100533678,LOC100533678
9606,100533679,LOC100533679
9606,100533682,MIPEPP1
9606,100533695,RLIMP1
9606,100533705,SLC9B1P5
9606,100533706,LOC100533706
9606,100533707,LOC100533707
9606,100533708,LOC100533708
9606,100533709,LOC100533709
9606,100533710,LOC100533710
9606,100533711,CKAP2LP1
9606,100533712,MDM4P1
9606,100533713,ELL2P3
9606,100533714,DDX43P2
9606,100533716,LOC100533716
9606,100533717,BCAR1P1
9606,100533718,BCAR1P2
9606,100533719,ANKRD20A14P
9606,100533720,ANKRD20A15P
9606,100533721,PNPT1P2
9606,100533722,LOC100533722
9606,100533723,LOC100533723
9606,100533725,ERVFRD-3
9606,100533727,LOC100533727
9606,100533728,LOC100533728
9606,100533729,LOC100533729
9606,100533730,LOC100533730
9606,100533731,RLIMP2
9606,100533732,LOC100533732
9606,100533733,LOC100533733
9606,100533734,LOC100533734
9606,100533735,LOC100533735
9606,100533736,LOC100533736
9606,100533754,MARK3P3
9606,100533755,LOC100533755
9606,100533757,SSBL3P
9606,100533787,LOC100533787
9606,100533789,LRRC37A8P
9606,100533790,LRRC37A9P
9606,100533791,LRRC37A10P
9606,100533794,MARK2P15
9606,100533795,MARK2P16
9606,100533800,BMPR1AP2
9606,100533814,TCAF2C
9606,100533842,LOC100533842
9606,100533843,LOC100533843
9606,100533844,TARS2P1
9606,100533845,LOC100533845
9606,100533846,LOC100533846
9606,100533847,TYW1P1
9606,100533848,LOC100533848
9606,100533849,MAPKAPK5P1
9606,100533850,MPHOSPH10P7
9606,100533851,ATP8A2P2
9606,100533852,LOC100533852
9606,100533853,LOC100533853
9606,100533952,RBAK-RBAKDN
9606,100533955,SENP3-EIF4A1
9606,100533970,P2RX5-TAX1BP3
9606,100533975,SLMO2-ATP5E
9606,100533990,APOC4-APOC2
9606,100533997,LOC100533997
9606,100534012,TNFAIP8L2-SCNM1
9606,100534589,HOXA10-HOXA9
9606,100534592,URGCP-MRPS24
9606,100534593,STX16-NPEPL1
9606,100534595,HNRNPUL2-BSCL2
9606,100534599,ISY1-RAB43
9606,100534611,TM4SF19-DYNLT2B
9606,100534612,C1QTNF3-AMACR
9606,100551499,LINC00159
9606,100568447,IGHV3OR16-14
9606,100616100,ERVK-2
9606,100616101,ERVK-10
9606,100616102,ERVK-9
9606,100616103,ERVK-21
9606,100616104,ERVFH21-1
9606,100616105,ERVE-4
9606,100616106,ERVK3-4
9606,100616107,ERVK3-6
9606,100616108,ERVK3-8
9606,100616109,MIR4464
9606,100616110,MIR2681
9606,100616111,MIR4455
9606,100616112,MIR4793
9606,100616113,MIR4680
9606,100616114,MIR4668
9606,100616115,MIR4469
9606,100616116,MIR4648
9606,100616117,MIR4653
9606,100616118,MIR4486
9606,100616119,MIR4697
9606,100616120,MIR4695
9606,100616121,MIR1268B
9606,100616122,MIR4523
9606,100616123,MIR4436B1
9606,100616124,MIR4647
9606,100616125,MIR4731
9606,100616126,MIR4686
9606,100616127,MIR4448
9606,100616128,MIR4679-1
9606,100616129,MIR4445
9606,100616130,MIR4526
9606,100616131,MIR3689D1
9606,100616132,MIR4728
9606,100616133,MIR4699
9606,100616134,MIR499B
9606,100616135,MIR4507
9606,100616136,MIR4430
9606,100616137,MIR4501
9606,100616138,MIR4787
9606,100616139,MIR4741
9606,100616140,MIR4506
9606,100616141,MIR4428
9606,100616142,MIR4458
9606,100616143,MIR4763
9606,100616144,MIR548AN
9606,100616146,MIR4534
9606,100616147,MIR4769
9606,100616148,MIR4760
9606,100616149,MIR4512
9606,100616150,MIR4720
9606,100616151,MIR4480
9606,100616152,MIR4804
9606,100616153,MIR4726
9606,100616154,MIR4466
9606,100616155,MIR4536-1
9606,100616157,MIR4772
9606,100616158,MIR4505
9606,100616159,MIR4779
9606,100616160,MIR4655
9606,100616161,MIR4795
9606,100616162,MIR4483
9606,100616163,MIR4530
9606,100616164,MIR4420
9606,100616165,MIR4771-2
9606,100616166,MIR4796
9606,100616167,MIR4722
9606,100616168,MIR4754
9606,100616169,MIR378D2
9606,100616170,MIR4739
9606,100616171,MIR4752
9606,100616172,MIR4719
9606,100616173,MIR203B
9606,100616174,MIR4643
9606,100616175,MIR4633
9606,100616176,MIR4708
9606,100616178,MIR4641
9606,100616179,MIR4498
9606,100616180,MIR4465
9606,100616181,MIR4514
9606,100616182,MIR4500
9606,100616183,MIR4513
9606,100616184,MIR4477A
9606,100616185,MIR371B
9606,100616186,MIR4490
9606,100616187,MIR4783
9606,100616188,MIR3972
9606,100616189,MIR4421
9606,100616190,MIR548O2
9606,100616191,MIR548AJ1
9606,100616192,MIR4679-2
9606,100616193,MIR4453
9606,100616194,MIR4477B
9606,100616195,MIR4718
9606,100616196,MIR4525
9606,100616197,ERVK-23
9606,100616198,ERVW-6
9606,100616199,ERVK3-7
9606,100616200,ERVS71-2
9606,100616201,MIR378D1
9606,100616202,MIR4634
9606,100616203,MIR4734
9606,100616204,MIR4729
9606,100616205,MIR4704
9606,100616206,MIR4652
9606,100616207,MIR4439
9606,100616208,MIR4782
9606,100616210,MIR4737
9606,100616211,MIR4709
